Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly,hour,Access Restricted Files
ISSUE-0052,KEY-0052,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 9,Assignee 4,2025-10-07,2025-11-23 01:08:23.556405,46.99999999999997,88.00000000000003,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,1616105.0000000002,KRI,User_21,2025-10-07 15:06:00,login,UK,UK,900.0,26.0,17.0,1549.9999999999998,55.08890100195418,3616.0,23.0,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,15,
ISSUE-0053,KEY-0053,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 9,Assignee 19,2025-10-24,2025-11-23 01:08:23.556405,30.00000000000004,49.58,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,177322.9999999999,KPI,User_12,2025-10-24 04:34:00,data_modification,CANADA,CANADA,1922.0,26.0,6.0,4097.0,27.65110717280632,7077.0,14.966,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,4,
ISSUE-0054,KEY-0054,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 7,Assignee 8,2024-10-06,2024-10-16 00:00:00.000000,10.00000000000004,32.77,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2934743.0,KRI,User_98,2024-10-06 17:53:00,file_access,FR,FR,900.0,26.0,13.0,2915.0000000000005,25.17604181667298,7016.0,11.604,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,17,
ISSUE-0055,KEY-0055,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Open,Reporter 10,Assignee 16,2024-04-03,2025-11-23 01:08:23.556405,599.0,56.65,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2417965.0,KPI,User_24,2024-04-03 23:05:00,file_access,IN,IN,900.0,27.0,15.000000000000002,7247.5,76.68616091552194,3142.0,15.63,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,23,
ISSUE-0056,KEY-0056,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 10,Assignee 7,2024-07-13,2025-11-23 01:08:23.556405,498.0,40.54,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1705286.0,KRI,User_87,2024-07-13 22:32:00,data_modification,EU,EU,900.0,26.0,10.0,4187.0,60.36894687856067,3711.0,13.658,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,22,
ISSUE-0057,KEY-0057,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Resolved,Reporter 8,Assignee 7,2025-11-05,2025-11-13 00:00:00.000000,7.999999999999999,28.6,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,1269477.5,KRI,User_6,2025-11-05 01:44:00,login,CN,CN,1594.0,26.0,6.0,1572.4999999999998,54.134363764176825,3369.0,9.87,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,1,
ISSUE-0058,KEY-0058,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,In Progress,Reporter 8,Assignee 19,2024-03-20,2025-11-23 01:08:23.556405,612.9999999999999,48.74,Critical,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,815799.9999999999,KRI,User_22,2024-03-20 13:50:00,login,FR,FR,1625.0,26.0,18.0,2935.0000000000005,26.24996258882324,6016.0,14.048,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,13,
ISSUE-0059,KEY-0059,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 10,Assignee 13,2024-02-02,2024-02-07 00:00:00.000000,5.00000000000002,20.45,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,506982.5,KPI,User_24,2024-02-02 22:28:00,data_modification,AU,FR,900.0,26.0,6.0,525.0,47.57113609170051,4017.0,7.289999999999999,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange,1,1,True,22,
ISSUE-0060,KEY-0060,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 9,Assignee 8,2024-04-25,2024-05-02 00:00:00.000000,6.999999999999978,19.93,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,1507844.0,KPI,User_4,2024-04-25 09:45:00,login,Unknown,Unknown,1376.0,26.0,17.0,1804.9999999999995,33.16098050893463,4443.0,8.686,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True,9,
ISSUE-0061,KEY-0061,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,In Progress,Reporter 9,Assignee 14,2024-04-23,2025-11-23 01:08:23.556405,579.0,58.25,Critical,HR,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1825004.0,KRI,User_34,2024-04-23 07:32:00,login,USA,USA,1530.0,26.0,13.0,3122.0,34.239562329885366,4544.0,16.549999999999997,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,7,
ISSUE-0062,KEY-0062,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 5,Assignee 8,2023-12-13,2023-12-19 00:00:00.000000,6.000000000000041,57.73,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1636418.0,KPI,User_67,2023-12-13 06:00:00,data_modification,FR,FR,1650.0,26.0,10.0,3386.0,32.96613326521096,3171.0,16.246,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,6,
ISSUE-0063,KEY-0063,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Resolved,Reporter 2,Assignee 4,2025-02-24,2025-02-25 00:00:00.000000,1.0000000000000209,68.86,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,728437.4999999999,KPI,User_58,2025-02-24 02:59:00,data_modification,CANADA,CANADA,900.0,26.0,12.0,3722.5,53.05782490839086,5999.0,16.772,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,2,
ISSUE-0064,KEY-0064,Weak Authentication Protocols,1,Access Control,Low,Closed,Reporter 8,Assignee 9,2023-07-25,2023-07-26 00:00:00.000000,1.0000000000000209,43.06,Critical,Operations,Steps to resolve Weak Authentication Protocols,2114157.5,KPI,User_100,2023-07-25 00:51:00,login,EU,EU,900.0,26.0,6.0,3775.000000000001,79.25181672052096,7408.0,11.912,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,0,
ISSUE-0065,KEY-0065,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 6,Assignee 20,2023-04-27,2023-05-07 00:00:00.000000,10.00000000000004,25.58,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1668956.0000000005,KRI,User_94,2023-04-27 15:39:00,file_access,FR,FR,925.0,26.0,10.0,2576.0,29.96073327067443,6040.0,10.666,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,15,
ISSUE-0066,KEY-0066,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Closed,Reporter 8,Assignee 4,2025-08-25,2025-09-02 00:00:00.000000,7.999999999999999,25.290000000000003,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1686461.0000000002,KRI,User_98,2025-08-25 04:13:00,data_modification,JP,JP,944.0,31.0,10.0,4457.000000000001,79.21334531348396,4105.0,10.608,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,4,
ISSUE-0067,KEY-0067,Detected Malware Infiltration in Internal Systems,1,Malware,High,Open,Reporter 1,Assignee 2,2023-02-13,2025-11-23 01:08:23.556405,1014.0,60.73,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,1514876.0000000002,KRI,User_52,2023-02-13 19:59:00,file_access,UK,USA,1265.0,26.0,10.0,1406.0000000000005,30.387949403948245,3690.0,17.046,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,19,
ISSUE-0068,KEY-0068,Insufficient Access Control Measures,1,Control Effectiveness,High,Resolved,Reporter 8,Assignee 13,2023-03-18,2023-03-28 00:00:00.000000,10.00000000000004,94.48000000000005,Critical,Operations,Steps to resolve Insufficient Access Control Measures,1916111.0,KPI,User_8,2023-03-18 17:00:00,file_access,DE,Unknown,1110.0,31.0,6.0,11728.999999999998,51.02066572485992,7806.0,23.946,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,17,
ISSUE-0069,KEY-0069,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 7,Assignee 14,2025-09-08,2025-09-15 00:00:00.000000,6.999999999999978,76.37,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2126171.0,KRI,User_54,2025-09-08 03:48:00,data_modification,EU,EU,900.0,26.0,13.0,8417.0,69.05843781418533,5322.0,20.624,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,3,
ISSUE-0070,KEY-0070,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 4,Assignee 16,2025-08-26,2025-09-02 00:00:00.000000,6.999999999999978,21.36,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,2401637.0,KPI,User_98,2025-08-26 22:49:00,login,USA,USA,1055.0,26.0,6.0,5408.0,34.21802429939963,4095.0,9.472,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,22,
ISSUE-0071,KEY-0071,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 2,Assignee 8,2023-04-12,2023-04-19 00:00:00.000000,6.999999999999978,55.53,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,1341482.5,KRI,User_37,2023-04-12 13:14:00,data_modification,CANADA,CANADA,900.0,26.0,9.0,2137.5,78.84155807360058,7151.0,14.606000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,13,
ISSUE-0072,KEY-0072,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 4,Assignee 1,2025-04-20,2025-11-23 01:08:23.556405,217.0,11.56,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,386699.0,KRI,User_68,2025-04-20 23:24:00,data_modification,EU,EU,1195.0,26.0,21.0,1118.0000000000002,74.06256954372981,5528.0,7.861999999999999,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,1,1,True,23,
ISSUE-0073,KEY-0073,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 9,Assignee 2,2023-01-21,2023-01-22 00:00:00.000000,1.0000000000000209,25.51,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,709397.0000000001,KPI,User_64,2023-01-21 20:27:00,file_access,UK,UK,2467.9999999999995,26.0,10.0,3455.0,40.53237527530418,4812.0,10.102,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,20,
ISSUE-0074,KEY-0074,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 8,Assignee 12,2023-04-07,2025-11-23 01:08:23.556405,961.0,30.99,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,861147.5000000002,KRI,User_5,2023-04-07 23:54:00,data_modification,USA,USA,900.0,26.0,12.0,1009.9999999999995,48.33277473488144,5303.0,9.598,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,23,
ISSUE-0075,KEY-0075,Weak Authentication Protocols,1,Access Control,Critical,In Progress,Reporter 4,Assignee 6,2023-10-25,2025-11-23 01:08:23.556405,760.0,2.0000000000000004,Low,Finance,Steps to resolve Weak Authentication Protocols,1043018.0,KPI,User_47,2023-10-25 15:54:00,login,FR,FR,900.0,26.0,10.0,5201.0,61.12117509729581,6502.0,4.899999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,3,3,False,15,
ISSUE-0076,KEY-0076,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Resolved,Reporter 8,Assignee 1,2023-06-24,2023-06-25 00:00:00.000000,1.0000000000000209,81.4,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,2383140.0,KRI,User_56,2023-06-24 08:02:00,login,JP,JP,900.0,30.0,12.0,867.5000000000002,53.347249469536926,6299.0,19.430000000000007,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,8,
ISSUE-0077,KEY-0077,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 7,Assignee 17,2023-09-11,2023-09-19 00:00:00.000000,7.999999999999999,64.44,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,1640306.0000000002,KPI,User_5,2023-09-11 04:17:00,login,UK,UK,1339.0,26.0,17.0,838.9999999999997,72.68298508703634,4429.0,18.438,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,4,
ISSUE-0078,KEY-0078,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Closed,Reporter 5,Assignee 19,2024-06-07,2024-06-12 00:00:00.000000,5.00000000000002,22.5,Critical,C-Suite Executives,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2095667.0,KPI,User_61,2024-06-07 01:39:00,file_access,EU,EU,1045.0,26.0,6.0,2804.0,42.64919034299323,8000.0,9.85,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,1,
ISSUE-0079,KEY-0079,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 2,Assignee 19,2024-06-05,2025-11-23 01:08:23.556405,536.0000000000001,58.50999999999999,Critical,External Contractors,Steps to resolve Non-Compliance with Data Protection Regulations,743112.5,KRI,User_44,2024-06-05 05:36:00,file_access,FR,CN,900.0,30.0,6.0,1302.5000000000005,77.29696018846386,6738.0,16.152,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,5,
ISSUE-0080,KEY-0080,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,In Progress,Reporter 2,Assignee 14,2023-03-20,2025-11-23 01:08:23.556405,979.0,44.63000000000001,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,863954.0,KRI,User_44,2023-03-20 03:01:00,login,AU,AU,1349.0,28.000000000000004,21.0,1286.0000000000002,55.51852642021032,6100.0,14.476,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,3,
ISSUE-0081,KEY-0081,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Closed,Reporter 5,Assignee 7,2024-07-10,2024-07-11 00:00:00.000000,1.0000000000000209,61.65,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,2023610.0,KPI,User_68,2024-07-10 09:43:00,file_access,JP,JP,2638.9999999999995,26.0,9.0,922.5,46.75422468340006,4496.0,16.08,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,9,
ISSUE-0082,KEY-0082,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 5,Assignee 9,2025-01-09,2025-11-23 01:08:23.556405,318.0,39.15,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1340410.0000000002,KRI,User_85,2025-01-09 11:51:00,file_access,AU,AU,1960.9999999999995,26.0,3.0,3517.5,33.85824305182927,3894.0,11.78,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red,0,0,False,11,
ISSUE-0083,KEY-0083,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Open,Reporter 5,Assignee 8,2024-12-09,2025-11-23 01:08:23.556405,348.99999999999994,2.0000000000000004,Low,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1067021.0,KRI,User_97,2024-12-09 23:36:00,data_modification,AU,AU,900.0,26.0,13.0,796.9999999999997,24.30409251822686,6752.0,4.749999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange,3,3,False,23,
ISSUE-0084,KEY-0084,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 3,Assignee 6,2024-02-11,2024-02-16 00:00:00.000000,5.00000000000002,76.88,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,2271694.9999999995,KRI,User_26,2024-02-11 17:58:00,file_access,UK,UK,1075.0,26.0,6.0,6059.000000000001,59.60332115216288,7435.0,20.726,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,17,
ISSUE-0085,KEY-0085,Inadequate Firewall Configurations,1,Network Security,Critical,Open,Reporter 10,Assignee 10,2023-06-15,2025-11-23 01:08:23.556405,891.9999999999999,64.84,Critical,External Contractors,Steps to resolve Inadequate Firewall Configurations,1510682.0,KPI,User_12,2023-06-15 00:06:00,data_modification,USA,USA,1759.0,39.0,13.0,4277.0,53.08600078850089,4049.0,18.368,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,0,
ISSUE-0086,KEY-0086,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Open,Reporter 8,Assignee 2,2023-09-09,2025-11-23 01:08:23.556405,806.0,58.470000000000006,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,1576937.5000000002,KRI,User_75,2023-09-09 04:13:00,file_access,CANADA,CANADA,2591.0,26.0,15.000000000000002,1104.9999999999998,55.51269317983442,4834.0,15.094,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,4,
ISSUE-0087,KEY-0087,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,In Progress,Reporter 5,Assignee 18,2025-01-29,2025-11-23 01:08:23.556405,298.0,47.9,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,993110.0,KPI,User_77,2025-01-29 08:45:00,data_modification,CN,CN,1337.0,26.0,9.0,3492.5,69.40348259296206,5539.0,13.88,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,8,
